2022-04-29 13:03:44.891; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:04:45.276; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:05:45.304; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:06:45.687; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:07:46.077; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:08:46.113; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:09:46.500; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:10:46.922; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:11:46.958; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:12:47.347; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:13:47.738; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:14:48.131; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:16:27.941; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:17:27.971; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:21:33.523; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:22:33.603; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:23:33.629; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:24:33.754; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:25:33.782; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:26:33.795; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:27:34.193; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:28:34.582; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:29:34.964; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:30:34.994; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:31:35.382; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:32:35.673; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:33:35.702; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:34:35.731; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:35:35.765; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:36:35.789; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:37:36.170; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:38:36.553; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:39:36.575; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:40:36.963; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:41:36.994; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:42:37.383; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:43:37.691; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:44:38.071; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:45:38.101; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:46:38.488; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:47:38.877; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:48:38.904; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:49:39.244; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:50:39.567; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:51:39.697; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:52:39.999; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:53:40.019; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:54:40.044; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:55:40.068; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:56:40.097; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:57:40.471; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:58:40.502; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 13:59:40.886; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:00:41.275; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:01:41.666; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:02:42.062; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:03:42.090; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:04:42.473; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:05:42.859; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:06:42.885; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:07:43.266; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:08:43.652; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:09:43.682; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:10:44.063; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:11:44.093; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:12:44.480; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:51:26.679; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:52:26.715; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:53:26.750; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:54:26.783; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:55:27.174; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:56:27.566; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:57:27.599; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:58:27.773; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 14:59:27.804; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 15:00:27.841; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 15:01:27.880; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 15:02:28.272; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 15:03:28.304; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 15:04:28.544; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 15:05:28.586; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 15:06:28.622; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 15:07:28.658; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 15:08:28.695; Monitoring; 0; 16; 100; 4.099; 
2022-04-29 15:09:29.081; Monitoring; 0; 16; 100; 4.099; 
